ID;Rodada;Data;Hora;Dia;Mandante;Visitante;Vencedor;Arena;Mandante Placar;Visitante Placar;Mandante Estado;Visitante Estado;Estado Vencedor
5127;15;25/07/2015;19:21;Sabado;Avai;Athletico-PR;Athletico-PR;ressacada;1;2;SC;PR;PR
5128;15;25/07/2015;19:30;Sabado;Gremio;Sport;-;arena do gremio;1;1;RS;PE;-
5129;15;25/07/2015;20:59;Sabado;Atletico-MG;Figueirense;Atletico-MG;estadio raimundo sampaio;1;0;MG;SC;MG
5131;15;26/07/2015;11:00;Domingo;Santos;Joinville;Santos;estadio urbano caldeira;2;0;SP;SC;SP
5130;15;26/07/2015;11:02;Domingo;Chapecoense;Fluminense;Chapecoense;arena conda;2;1;SC;RJ;SC
5132;15;26/07/2015;15:59;Domingo;Ponte Preta;Internacional;-;moises lucarelli;0;0;SP;RS;-
5135;15;26/07/2015;15:59;Domingo;Goias;Flamengo;Flamengo;estadio do governo do estado de goias serra dourada;0;1;GO;RJ;RJ
5133;15;26/07/2015;16:01;Domingo;Coritiba;Corinthians;-;couto pereira;1;1;PR;SP;-
5134;15;26/07/2015;16:02;Domingo;Sao Paulo;Cruzeiro;Sao Paulo;morumbi;1;0;SP;MG;SP
5136;15;26/07/2015;18:33;Domingo;Vasco;Palmeiras;Palmeiras;estadio vasco da gama;1;4;RJ;SP;SP
5137;16;29/07/2015;21:59;Quarta-feira;Corinthians;Vasco;Corinthians;neo quimica arena;3;0;SP;RJ;SP
5138;16;29/07/2015;22:01;Quarta-feira;Atletico-MG;Sao Paulo;Atletico-MG;mineirao;3;1;MG;SP;MG
5139;16;01/08/2015;18:29;Sabado;Fluminense;Gremio;Fluminense;maracana;1;0;RJ;RS;RJ
5141;16;02/08/2015;11:01;Domingo;Palmeiras;Athletico-PR;Athletico-PR;allianz parque;0;1;SP;PR;PR
5140;16;02/08/2015;11:02;Domingo;Coritiba;Goias;-;couto pereira;1;1;PR;GO;-
5142;16;02/08/2015;16:00;Domingo;Joinville;Avai;Joinville;arena joinville;2;0;SC;SC;SC
5143;16;02/08/2015;16:00;Domingo;Internacional;Chapecoense;-;estadio jose pinheiro borda;0;0;RS;SC;-
5144;16;02/08/2015;16:01;Domingo;Figueirense;Ponte Preta;Figueirense;orlando scarpelli;3;1;SC;SP;SC
5145;16;02/08/2015;16:01;Domingo;Flamengo;Santos;-;maracana;2;2;RJ;SP;-
5146;16;02/08/2015;18:29;Domingo;Sport;Cruzeiro;-;arena de pernambuco;0;0;PE;MG;-
5147;17;08/08/2015;18:33;Sabado;Avai;Fluminense;Avai;ressacada;1;0;SC;RJ;SC
5148;17;08/08/2015;21:01;Sabado;Santos;Coritiba;Santos;estadio urbano caldeira;3;0;SP;PR;SP
5149;17;09/08/2015;11:01;Domingo;Athletico-PR;Sport;-;estadio joaquim americo guimaraes;1;1;PR;PE;-
5150;17;09/08/2015;11:02;Domingo;Vasco;Joinville;-;maracana;0;0;RJ;SC;-
5153;17;09/08/2015;15:59;Domingo;Ponte Preta;Flamengo;Ponte Preta;moises lucarelli;1;0;SP;RJ;SP
5152;17;09/08/2015;16:01;Domingo;Cruzeiro;Palmeiras;Cruzeiro;mineirao;2;1;MG;SP;MG
5154;17;09/08/2015;16:02;Domingo;Goias;Atletico-MG;-;estadio do governo do estado de goias serra dourada;0;0;GO;MG;-
5151;17;09/08/2015;16:03;Domingo;Sao Paulo;Corinthians;-;morumbi;1;1;SP;SP;-
5155;17;09/08/2015;18:30;Domingo;Gremio;Internacional;Gremio;arena do gremio;5;0;RS;RS;RS
5156;17;09/08/2015;18:31;Domingo;Chapecoense;Figueirense;-;arena conda;2;2;SC;SC;-
5158;18;12/08/2015;19:30;Quarta-feira;Flamengo;Athletico-PR;Flamengo;maracana;3;2;RJ;PR;RJ
5157;18;12/08/2015;19:34;Quarta-feira;Coritiba;Palmeiras;Coritiba;couto pereira;2;1;PR;SP;PR
5159;18;12/08/2015;20:59;Quarta-feira;Santos;Vasco;Santos;estadio urbano caldeira;1;0;SP;RJ;SP
5160;18;12/08/2015;21:00;Quarta-feira;Goias;Chapecoense;-;estadio do governo do estado de goias serra dourada;0;0;GO;SC;-
5161;18;12/08/2015;22:00;Quarta-feira;Figueirense;Sao Paulo;Sao Paulo;orlando scarpelli;0;2;SC;SP;SP
5162;18;12/08/2015;22:00;Quarta-feira;Internacional;Fluminense;Internacional;estadio jose pinheiro borda;1;0;RS;RJ;RS
5163;18;12/08/2015;22:00;Quarta-feira;Corinthians;Sport;Corinthians;neo quimica arena;4;3;SP;PE;SP
5164;18;13/08/2015;19:31;Quinta-feira;Ponte Preta;Avai;Ponte Preta;moises lucarelli;2;0;SP;SC;SP
5166;18;13/08/2015;20:58;Quinta-feira;Atletico-MG;Gremio;Gremio;mineirao;0;2;MG;RS;RS
5165;18;13/08/2015;20:59;Quinta-feira;Joinville;Cruzeiro;Joinville;arena joinville;3;0;SC;MG;SC
5167;19;15/08/2015;18:30;Sabado;Vasco;Coritiba;Coritiba;maracana;0;1;RJ;PR;PR
5168;19;15/08/2015;18:31;Sabado;Athletico-PR;Santos;-;estadio joaquim americo guimaraes;0;0;PR;SP;-
5169;19;15/08/2015;21:02;Sabado;Sao Paulo;Goias;Goias;morumbi;0;3;SP;GO;GO
5170;19;16/08/2015;11:00;Domingo;Palmeiras;Flamengo;Palmeiras;allianz parque;4;2;SP;RJ;SP
5172;19;16/08/2015;15:59;Domingo;Fluminense;Figueirense;Fluminense;maracana;2;1;RJ;SC;RJ
5173;19;16/08/2015;16:00;Domingo;Cruzeiro;Internacional;-;mineirao;0;0;MG;RS;-
5174;19;16/08/2015;16:00;Domingo;Sport;Ponte Preta;-;adelmar da costa carvalho;1;1;PE;SP;-
5171;19;16/08/2015;16:03;Domingo;Avai;Corinthians;Corinthians;ressacada;1;2;SC;SP;SP
5175;19;16/08/2015;18:29;Domingo;Gremio;Joinville;Gremio;arena do gremio;2;1;RS;SC;RS
5176;19;16/08/2015;18:31;Domingo;Chapecoense;Atletico-MG;Chapecoense;arena conda;2;1;SC;MG;SC
5177;20;22/08/2015;18:30;Sabado;Goias;Vasco;Goias;estadio do governo do estado de goias serra dourada;3;0;GO;RJ;GO
5178;20;22/08/2015;18:30;Sabado;Santos;Avai;Santos;estadio urbano caldeira;5;2;SP;SC;SP
5179;20;22/08/2015;21:00;Sabado;Figueirense;Sport;Figueirense;orlando scarpelli;2;1;SC;PE;SC
5180;20;23/08/2015;11:01;Domingo;Coritiba;Chapecoense;Coritiba;couto pereira;1;0;PR;SC;PR
5181;20;23/08/2015;11:01;Domingo;Ponte Preta;Gremio;-;moises lucarelli;0;0;SP;RS;-
5182;20;23/08/2015;15:59;Domingo;Joinville;Fluminense;Joinville;arena joinville;2;1;SC;RJ;SC
5183;20;23/08/2015;16:00;Domingo;Internacional;Athletico-PR;Internacional;estadio jose pinheiro borda;2;0;RS;PR;RS
5184;20;23/08/2015;16:01;Domingo;Corinthians;Cruzeiro;Corinthians;neo quimica arena;3;0;SP;MG;SP
5185;20;23/08/2015;16:01;Domingo;Flamengo;Sao Paulo;Flamengo;maracana;2;1;RJ;SP;RJ
5186;20;23/08/2015;18:30;Domingo;Atletico-MG;Palmeiras;Atletico-MG;estadio raimundo sampaio;2;1;MG;SP;MG
5187;21;29/08/2015;18:30;Sabado;Vasco;Figueirense;Figueirense;maracana;0;1;RJ;SC;SC
5188;21;29/08/2015;20:59;Sabado;Sao Paulo;Ponte Preta;Sao Paulo;morumbi;3;0;SP;SP;SP
5189;21;30/08/2015;11:02;Domingo;Gremio;Coritiba;-;arena do gremio;0;0;RS;PR;-
5190;21;30/08/2015;11:02;Domingo;Avai;Internacional;Avai;ressacada;3;0;SC;RS;SC
5191;21;30/08/2015;16:00;Domingo;Palmeiras;Joinville;Palmeiras;allianz parque;3;2;SP;SC;SP
5192;21;30/08/2015;16:00;Domingo;Fluminense;Atletico-MG;Atletico-MG;maracana;1;2;RJ;MG;MG
5193;21;30/08/2015;16:00;Domingo;Sport;Flamengo;Flamengo;arena de pernambuco;0;1;PE;RJ;RJ
5194;21;30/08/2015;16:01;Domingo;Chapecoense;Corinthians;Corinthians;arena conda;1;3;SC;SP;SP
5195;21;30/08/2015;18:31;Domingo;Cruzeiro;Santos;Santos;mineirao;0;1;MG;SP;SP
5196;21;30/08/2015;18:31;Domingo;Athletico-PR;Goias;Athletico-PR;estadio joaquim americo guimaraes;3;0;PR;GO;PR
5198;22;02/09/2015;19:29;Quarta-feira;Ponte Preta;Cruzeiro;Cruzeiro;moises lucarelli;1;2;SP;MG;MG
5199;22;02/09/2015;19:30;Quarta-feira;Internacional;Vasco;Internacional;estadio jose pinheiro borda;6;0;RS;RJ;RS
5197;22;02/09/2015;19:33;Quarta-feira;Joinville;Sao Paulo;-;arena joinville;0;0;SC;SP;-
5201;22;02/09/2015;20:59;Quarta-feira;Atletico-MG;Athletico-PR;Athletico-PR;estadio raimundo sampaio;0;1;MG;PR;PR
5200;22;02/09/2015;21:01;Quarta-feira;Flamengo;Avai;Flamengo;arena das dunas;3;0;RJ;SC;RJ
5204;22;02/09/2015;21:59;Quarta-feira;Goias;Palmeiras;Goias;estadio do governo do estado de goias serra dourada;1;0;GO;SP;GO
5203;22;02/09/2015;22:00;Quarta-feira;Corinthians;Fluminense;Corinthians;neo quimica arena;2;0;SP;RJ;SP
5202;22;02/09/2015;22:01;Quarta-feira;Coritiba;Sport;-;couto pereira;0;0;PR;PE;-
5205;22;03/09/2015;19:32;Quinta-feira;Santos;Chapecoense;Santos;estadio urbano caldeira;3;1;SP;SC;SP
5206;22;03/09/2015;21:01;Quinta-feira;Figueirense;Gremio;Gremio;orlando scarpelli;0;2;SC;RS;RS
5207;23;05/09/2015;19:29;Sabado;Sao Paulo;Internacional;Sao Paulo;morumbi;2;0;SP;RS;SP
5208;23;05/09/2015;19:31;Sabado;Vasco;Atletico-MG;Atletico-MG;maracana;1;2;RJ;MG;MG
5209;23;05/09/2015;21:01;Sabado;Athletico-PR;Joinville;-;estadio joaquim americo guimaraes;0;0;PR;SC;-
5210;23;06/09/2015;11:00;Domingo;Cruzeiro;Figueirense;Cruzeiro;mineirao;5;1;MG;SC;MG
5211;23;06/09/2015;11:00;Domingo;Chapecoense;Ponte Preta;-;arena conda;0;0;SC;SP;-
5212;23;06/09/2015;15:59;Domingo;Gremio;Goias;Gremio;arena do gremio;2;1;RS;GO;RS
5213;23;06/09/2015;15:59;Domingo;Palmeiras;Corinthians;-;allianz parque;3;3;SP;SP;-
5215;23;06/09/2015;15:59;Domingo;Fluminense;Flamengo;Flamengo;maracana;1;3;RJ;RJ;RJ
5214;23;06/09/2015;16:02;Domingo;Avai;Coritiba;Coritiba;ressacada;0;2;SC;PR;PR
5216;23;06/09/2015;18:31;Domingo;Sport;Santos;-;adelmar da costa carvalho;1;1;PE;SP;-
5217;24;09/09/2015;19:29;Quarta-feira;Ponte Preta;Vasco;Vasco;moises lucarelli;0;1;SP;RJ;RJ
5218;24;09/09/2015;19:30;Quarta-feira;Atletico-MG;Avai;Atletico-MG;estadio raimundo sampaio;2;0;MG;SC;MG
5219;24;09/09/2015;19:30;Quarta-feira;Internacional;Palmeiras;Internacional;estadio jose pinheiro borda;1;0;RS;SP;RS
5220;24;09/09/2015;21:03;Quarta-feira;Figueirense;Athletico-PR;-;orlando scarpelli;1;1;SC;PR;-
5222;24;09/09/2015;22:00;Quarta-feira;Santos;Sao Paulo;Santos;estadio urbano caldeira;3;0;SP;SP;SP
5223;24;09/09/2015;22:00;Quarta-feira;Corinthians;Gremio;-;neo quimica arena;1;1;SP;RS;-
5221;24;09/09/2015;22:02;Quarta-feira;Coritiba;Fluminense;-;couto pereira;1;1;PR;RJ;-
5224;24;10/09/2015;19:30;Quinta-feira;Goias;Sport;Goias;estadio do governo do estado de goias serra dourada;1;0;GO;PE;GO
5225;24;10/09/2015;20:59;Quinta-feira;Joinville;Chapecoense;-;arena joinville;0;0;SC;SC;-
5226;24;10/09/2015;21:00;Quinta-feira;Flamengo;Cruzeiro;Flamengo;maracana;2;0;RJ;MG;RJ
5227;25;12/09/2015;18:30;Sabado;Coritiba;Internacional;Internacional;couto pereira;0;1;PR;RS;RS
5228;25;12/09/2015;20:59;Sabado;Palmeiras;Figueirense;Palmeiras;allianz parque;2;0;SP;SC;SP
5230;25;13/09/2015;11:00;Domingo;Corinthians;Joinville;Corinthians;neo quimica arena;3;0;SP;SC;SP
5229;25;13/09/2015;11:02;Domingo;Ponte Preta;Santos;Ponte Preta;moises lucarelli;3;1;SP;SP;SP
5231;25;13/09/2015;16:00;Domingo;Cruzeiro;Atletico-MG;-;mineirao;1;1;MG;MG;-
5232;25;13/09/2015;16:00;Domingo;Gremio;Sao Paulo;Sao Paulo;arena do gremio;1;2;RS;SP;SP
5233;25;13/09/2015;16:00;Domingo;Chapecoense;Flamengo;Flamengo;arena conda;1;3;SC;RJ;RJ
5234;25;13/09/2015;16:00;Domingo;Vasco;Athletico-PR;Vasco;maracana;2;0;RJ;PR;RJ
5236;25;13/09/2015;18:30;Domingo;Sport;Fluminense;Sport;arena de pernambuco;1;0;PE;RJ;PE
5235;25;13/09/2015;18:31;Domingo;Avai;Goias;Avai;ressacada;2;1;SC;GO;SC
5239;26;16/09/2015;19:29;Quarta-feira;Goias;Ponte Preta;Ponte Preta;estadio do governo do estado de goias serra dourada;1;2;GO;SP;SP
5237;26;16/09/2015;19:30;Quarta-feira;Joinville;Sport;-;arena joinville;1;1;SC;PE;-
5238;26;16/09/2015;19:30;Quarta-feira;Fluminense;Palmeiras;Palmeiras;maracana;1;4;RJ;SP;SP
5241;26;16/09/2015;21:01;Quarta-feira;Athletico-PR;Gremio;Gremio;couto pereira;1;2;PR;RS;RS
5240;26;16/09/2015;21:02;Quarta-feira;Figueirense;Avai;Avai;orlando scarpelli;0;1;SC;SC;SC
5242;26;16/09/2015;21:59;Quarta-feira;Santos;Atletico-MG;Santos;estadio urbano caldeira;4;0;SP;MG;SP
5243;26;16/09/2015;21:59;Quarta-feira;Internacional;Corinthians;Internacional;estadio jose pinheiro borda;2;1;RS;SP;RS
5244;26;16/09/2015;22:01;Quarta-feira;Cruzeiro;Vasco;-;mineirao;2;2;MG;RJ;-
5245;26;17/09/2015;19:31;Quinta-feira;Sao Paulo;Chapecoense;-;morumbi;0;0;SP;SC;-
5246;26;17/09/2015;21:00;Quinta-feira;Flamengo;Coritiba;Coritiba;estadio nacional de brasilia;0;2;RJ;PR;PR
5248;27;19/09/2015;18:29;Sabado;Internacional;Figueirense;-;estadio jose pinheiro borda;1;1;RS;SC;-
5247;27;19/09/2015;18:32;Sabado;Palmeiras;Gremio;Palmeiras;estadio municipal paulo machado de carvalho;3;2;SP;RS;SP
5249;27;19/09/2015;21:00;Sabado;Ponte Preta;Fluminense;Ponte Preta;moises lucarelli;3;1;SP;RJ;SP
5250;27;20/09/2015;11:02;Domingo;Goias;Joinville;Goias;estadio do governo do estado de goias serra dourada;3;0;GO;SC;GO
5251;27;20/09/2015;11:04;Domingo;Corinthians;Santos;Corinthians;neo quimica arena;2;0;SP;SP;SP
5253;27;20/09/2015;16:00;Domingo;Atletico-MG;Flamengo;Atletico-MG;estadio raimundo sampaio;4;1;MG;RJ;MG
5252;27;20/09/2015;16:01;Domingo;Vasco;Sport;Vasco;maracana;2;1;RJ;PE;RJ
5254;27;20/09/2015;16:02;Domingo;Avai;Sao Paulo;Avai;ressacada;2;1;SC;SP;SC
5256;27;20/09/2015;18:30;Domingo;Coritiba;Athletico-PR;Coritiba;couto pereira;2;0;PR;PR;PR
5255;27;20/09/2015;18:32;Domingo;Chapecoense;Cruzeiro;Cruzeiro;arena conda;0;2;SC;MG;MG
5257;28;26/09/2015;18:30;Sabado;Fluminense;Goias;Fluminense;maracana;2;0;RJ;GO;RJ
5258;28;26/09/2015;21:00;Sabado;Gremio;Avai;Gremio;arena do gremio;3;1;RS;SC;RS
5259;28;27/09/2015;11:00;Domingo;Athletico-PR;Ponte Preta;Ponte Preta;estadio joaquim americo guimaraes;1;2;PR;SP;SP
5260;28;27/09/2015;11:01;Domingo;Santos;Internacional;Santos;estadio urbano caldeira;3;1;SP;RS;SP
5261;28;27/09/2015;16:00;Domingo;Flamengo;Vasco;Vasco;maracana;1;2;RJ;RJ;RJ
5262;28;27/09/2015;16:00;Domingo;Joinville;Atletico-MG;-;arena joinville;2;2;SC;MG;-
5263;28;27/09/2015;16:00;Domingo;Figueirense;Corinthians;Corinthians;orlando scarpelli;1;3;SC;SP;SP
5264;28;27/09/2015;16:03;Domingo;Sao Paulo;Palmeiras;-;morumbi;1;1;SP;SP;-
5265;28;27/09/2015;18:30;Domingo;Sport;Chapecoense;Sport;adelmar da costa carvalho;3;0;PE;SC;PE
5266;28;27/09/2015;18:30;Domingo;Cruzeiro;Coritiba;Cruzeiro;mineirao;2;0;MG;PR;MG
5267;29;03/10/2015;18:30;Sabado;Internacional;Sport;Internacional;estadio jose pinheiro borda;2;1;RS;PE;RS
5268;29;03/10/2015;18:31;Sabado;Coritiba;Atletico-MG;Atletico-MG;couto pereira;0;3;PR;MG;MG
5269;29;03/10/2015;21:00;Sabado;Sao Paulo;Athletico-PR;Sao Paulo;morumbi;1;0;SP;PR;SP
5271;29;04/10/2015;11:01;Domingo;Flamengo;Joinville;Flamengo;maracana;2;0;RJ;SC;RJ
5270;29;04/10/2015;11:04;Domingo;Avai;Vasco;-;ressacada;1;1;SC;RJ;-
5274;29;04/10/2015;16:00;Domingo;Goias;Figueirense;Figueirense;estadio do governo do estado de goias serra dourada;2;3;GO;SC;SC
5273;29;04/10/2015;16:01;Domingo;Cruzeiro;Gremio;-;mineirao;0;0;MG;RS;-
5275;29;04/10/2015;16:02;Domingo;Ponte Preta;Corinthians;-;moises lucarelli;2;2;SP;SP;-
5272;29;04/10/2015;16:03;Domingo;Santos;Fluminense;Santos;estadio urbano caldeira;3;1;SP;RJ;SP
5276;29;04/10/2015;18:32;Domingo;Chapecoense;Palmeiras;Chapecoense;arena conda;5;1;SC;SP;SC
5277;30;14/10/2015;19:30;Quarta-feira;Atletico-MG;Internacional;Atletico-MG;estadio raimundo sampaio;2;1;MG;RS;MG
5278;30;14/10/2015;19:30;Quarta-feira;Sport;Avai;Sport;adelmar da costa carvalho;3;0;PE;SC;PE
5279;30;14/10/2015;21:00;Quarta-feira;Joinville;Coritiba;Joinville;arena joinville;3;1;SC;PR;SC
5280;30;14/10/2015;21:00;Quarta-feira;Figueirense;Flamengo;Figueirense;orlando scarpelli;3;0;SC;RJ;SC
5281;30;14/10/2015;21:00;Quarta-feira;Palmeiras;Ponte Preta;Ponte Preta;allianz parque;0;1;SP;SP;SP
5282;30;14/10/2015;22:00;Quarta-feira;Fluminense;Sao Paulo;Fluminense;maracana;2;0;RJ;SP;RJ
5283;30;14/10/2015;22:01;Quarta-feira;Athletico-PR;Cruzeiro;-;estadio joaquim americo guimaraes;2;2;PR;MG;-
5285;30;15/10/2015;19:30;Quinta-feira;Corinthians;Goias;Corinthians;neo quimica arena;3;0;SP;GO;SP
5284;30;15/10/2015;19:31;Quinta-feira;Vasco;Chapecoense;-;maracana;1;1;RJ;SC;-
